filePath,SWC Categories
DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e/contracts/Curve/CurveAMO.sol,SWC-104-Unchecked Call Return Value
DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e/contracts/Curve/CurveAMO_V2.sol,SWC-101-Integer Overflow and Underflow
DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e/contracts/Misc_AMOs/InvestorAMO_V2.sol,SWC-104-Unchecked Call Return Value
DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e/contracts/Frax/Frax.sol,SWC-128-DoS With Block Gas Limit
DAppSCAN-source/contracts/Trail_of_Bits-FraxFinance/frax-solidity-3f0993a70e3496fd27887db7754d68709c84015e/contracts/Frax/Pools/FraxPool.sol,SWC-104-Unchecked Call Return Value
DAppSCAN-source/contracts/QuillAudits-1inch-token/1inch-token-99fd056f91005ca521a02a005f7bcd8f77e06afc/contracts/ERC20Permit.sol,SWC-114-Transaction Order Dependence
DAppSCAN-source/contracts/Chainsecurity-Oasis  Multiply Smart Contracts/multiply-proxy-actions-e277ac1471a95138aaa93b39cf2c16c36c769740/contracts/multiply/MultiplyProxyActions.sol,"SWC-104-Unchecked Call Return Value, SWC-101-Integer Overflow and Underflow"
DAppSCAN-source/contracts/Coinfabrik-Polymath Core Audit/polymath-core-bdb055769dd87a09327c6200aed5d994ab0237e8/contracts/modules/STO/USDTiered/USDTieredSTO.sol,SWC-135-Code With No Effects
DAppSCAN-source/contracts/Hacken-LunaFi/lunafi-smart-contracts-6ff9a601e9bc72326b8e89f69daaa3105ed6afb0/claimToken.sol,SWC-105-Unprotected Ether Withdrawal
DAppSCAN-source/contracts/Callisto_Network-Monsta Infinite Token Security Audit/moni-smart-contracts-3303268d5456d51a5f7412be8cfca7e3caf73ed5/contracts/presale/MonstaPresale.sol,SWC-105-Unprotected Ether Withdrawal
DAppSCAN-source/contracts/New_Alchemy_Security_Audit-The Rouge Project Smart Contract Audit/RougeTokens-b48becf0d0904e4bea3300115ecff33fcc0eec61/RGEToken.sol,SWC-101-Integer Overflow and Underflow
DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498/contracts/robonomics/Ambix.sol,SWC-128-DoS With Block Gas Limit
DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498/contracts/robonomics/LighthouseLib.sol,"SWC-115-Authorization through tx.origin, SWC-101-Integer Overflow and Underflow, SWC-102-Outdated Compiler Version, SWC-107-Reentrancy"
DAppSCAN-source/contracts/PepperSec-Aira-Robonomic/robonomics_contracts-cc35a91de187072214d215262d8371f0159c2498/contracts/robonomics/RobotLiabilityLib.sol,"SWC-133-Hash Collisions With Multiple Variable Length Arguments, SWC-107-Reentrancy"
DAppSCAN-source/contracts/QuillAudits-Crazy Snake Smart Contract/CrazyToken-489ae9dab8eb5ba684fa1c7dbbd803c9db52dc9d/contracts/CrazyToken.sol,SWC-103-Floating Pragma
DAppSCAN-source/contracts/QuillAudits-Champions League Smart Contract/CLEToken/CLEToken.sol,"SWC-119-Shadowing State Variables, SWC-126-Insufficient Gas Griefing"
DAppSCAN-source/contracts/Chainsulting-GSPI Club-project3/code/spi_staking.sol,"SWC-103-Floating Pragma, SWC-135-Code With No Effects"
DAppSCAN-source/contracts/QuillAudits-SpiritSwap-SpiritSwap/spiritswap-core-a23463f87fd3c7633e97fab5e8124b4499e1519e/SpiritRouter.sol,SWC-135-Code With No Effects
DAppSCAN-source/contracts/Trail_of_Bits-TokenCard/contracts-b99b7d1670f9ad7b90335e8391fe63fd7e20de9b/contracts/licence.sol,SWC-135-Code With No Effects
DAppSCAN-source/contracts/Trail_of_Bits-TokenCard/contracts-b99b7d1670f9ad7b90335e8391fe63fd7e20de9b/contracts/wallet.sol,"SWC-101-Integer Overflow and Underflow, SWC-135-Code With No Effects"
DAppSCAN-source/contracts/Coinfabrik-Nahmii Security Audit/nahmii-contracts-f1942e422411679f660b6d30fd1452451169bf92/contracts/RevenueToken.sol,SWC-101-Integer Overflow and Underflow
DAppSCAN-source/contracts/Coinfabrik-Nahmii Security Audit/nahmii-contracts-f1942e422411679f660b6d30fd1452451169bf92/contracts/TokenHolderRevenueFund.sol,SWC-128-DoS With Block Gas Limit
DAppSCAN-source/contracts/Smartdec-РumaPay Smart Contracts Security Analysis/smart-contracts-5eb99b1a94d9e5d98873fb4338b97943b9821569/contracts/PumaPayPullPayment.sol,SWC-135-Code With No Effects
DAppSCAN-source/contracts/openzeppelin-Saddle_Contracts/saddle-contract-0b76f7fb519e34b878aa1d58cffc8d8dc0572c12/contracts/SwapUtils.sol,SWC-135-Code With No Effects
DAppSCAN-source/contracts/Coinbae-Barnbridge_Vault/CommunityVault0xA3C299eEE1998F45c20010276684921EBE6423D9/contracts/CommunityVault.sol,"SWC-103-Floating Pragma, SWC-107-Reentrancy"
DAppSCAN-source/contracts/openzeppelin-EtherCamp_Hacker_Gold/virtual-accelerator-2529ffe5efd5294b44f1bc89dc9a4721a7b16409/HackerGold.sol,"SWC-101-Integer Overflow and Underflow, SWC-135-Code With No Effects"
DAppSCAN-source/contracts/Byterocket-Orbit DeFi[05.29.2022]/orbit-defi-541460999b7d8fa80c4a4a86383f583392436b67/contracts/PositionManagerFactory.sol,SWC-135-Code With No Effects
DAppSCAN-source/contracts/Byterocket-Orbit DeFi[05.29.2022]/orbit-defi-541460999b7d8fa80c4a4a86383f583392436b67/contracts/modules/IdleLiquidityModule.sol,SWC-101-Integer Overflow and Underflow
DAppSCAN-source/contracts/Byterocket-Orbit DeFi[05.29.2022]/orbit-defi-541460999b7d8fa80c4a4a86383f583392436b67/contracts/helpers/SwapHelper.sol,SWC-101-Integer Overflow and Underflow
DAppSCAN-source/contracts/Byterocket-Orbit DeFi[05.29.2022]/orbit-defi-541460999b7d8fa80c4a4a86383f583392436b67/contracts/actions/ZapIn.sol,SWC-101-Integer Overflow and Underflow
DAppSCAN-source/contracts/Hacken-Galeon/code/code.sol,SWC-135-Code With No Effects
DAppSCAN-source/contracts/Trail_of_Bits-BalancerCore/balancer-core-942a51e202cc5bf9158bad77162bc72aa0a8afaf/contracts/BMath.sol,SWC-101-Integer Overflow and Underflow
DAppSCAN-source/contracts/Trail_of_Bits-BalancerCore/balancer-core-942a51e202cc5bf9158bad77162bc72aa0a8afaf/contracts/BPool.sol,SWC-101-Integer Overflow and Underflow
DAppSCAN-source/contracts/openzeppelin-UMA/protocol-1631ef7ad29aaeba756ef3b9a01c667e1343df85/packages/core/contracts/financial-templates/perpetual-multiparty/PerpetualCreator.sol,SWC-135-Code With No Effects
DAppSCAN-source/contracts/openzeppelin-UMA/protocol-1631ef7ad29aaeba756ef3b9a01c667e1343df85/packages/core/contracts/financial-templates/perpetual-multiparty/PerpetualLiquidatable.sol,SWC-102-Outdated Compiler Version
DAppSCAN-source/contracts/openzeppelin-UMA/protocol-1631ef7ad29aaeba756ef3b9a01c667e1343df85/packages/core/contracts/financial-templates/perpetual-multiparty/PerpetualPositionManager.sol,"SWC-125-Incorrect Inheritance Order, SWC-135-Code With No Effects"
DAppSCAN-source/contracts/openzeppelin-UMA/protocol-1631ef7ad29aaeba756ef3b9a01c667e1343df85/packages/core/contracts/oracle/implementation/OptimisticOracle.sol,SWC-135-Code With No Effects
DAppSCAN-source/contracts/QuillAudits-FutiraCoin Smart Contract/code/token_audit.sol,"SWC-108-State Variable Default Visibility, SWC-135-Code With No Effects"
DAppSCAN-source/contracts/QuillAudits-BasketCoin Smart Contract/code/BsktLPPool.sol,"SWC-103-Floating Pragma, SWC-116-Block values as a proxy for time, SWC-102-Outdated Compiler Version, SWC-135-Code With No Effects"
DAppSCAN-source/contracts/PeckShield-ERC20_LuckyChip/core-0d957aa387d29297fc6ebfc69140440be6d791c1/contracts/token/LCToken.sol,SWC-107-Reentrancy
DAppSCAN-source/contracts/Hacken-Binosaur/binosaur-427e02b518bac3968c917a733bd5ed3b98679ca1/MasterChef.sol,SWC-128-DoS With Block Gas Limit
DAppSCAN-source/contracts/QuillAudits-Burst Token Smart Contract/BURST-Token-33b0e2e7ec14828e000ae95e7d4cef77e0796acd/burst.sol,"SWC-103-Floating Pragma, SWC-101-Integer Overflow and Underflow, SWC-102-Outdated Compiler Version, SWC-114-Transaction Order Dependence"
DAppSCAN-source/contracts/QuillAudits-Avatar Art Market Smart Contract/contracts-83897b4075720fe76524d3face58cfebd6bfe667/contracts/AvatarArtArtistKYC.sol,"SWC-102-Outdated Compiler Version, SWC-135-Code With No Effects"
DAppSCAN-source/contracts/Inspex-WUSDMaster/WUSD-91c541c2f1c0ac781ddcfb2be6a62555a5e1e8d1/WUSDMaster.sol,"SWC-103-Floating Pragma, SWC-114-Transaction Order Dependence"
DAppSCAN-source/contracts/QuillAudits-GARFIELD Smart Contract/code/GARFIELD.sol,SWC-120-Weak Sources of Randomness from Chain Attributes
DAppSCAN-source/contracts/QuillAudits-CoinDogg Smart Contract/code/CoinDogg.sol,SWC-101-Integer Overflow and Underflow
DAppSCAN-source/contracts/Coinfabrik-Beluga Pay (BBI) Security Audit/contractBBIT-master/bbi.sol,"SWC-101-Integer Overflow and Underflow, SWC-105-Unprotected Ether Withdrawal"
DAppSCAN-source/contracts/Chainsecurity-Angle Protocol/angle-core-46e6d32837cbe97a4af0adb693e63afa0d01fc3e/contracts/genericLender/GenericAave.sol,SWC-114-Transaction Order Dependence
"DAppSCAN-source/contracts/Inspex-FairLaunch, Token, Vault & Workers/Meow-Finance-4a4f13efaf5e5fbed74c0ed23b665751e655d715/contracts/token/MeowMining.sol",SWC-102-Outdated Compiler Version
"DAppSCAN-source/contracts/Inspex-FairLaunch, Token, Vault & Workers/Meow-Finance-4a4f13efaf5e5fbed74c0ed23b665751e655d715/contracts/protocol/workers/SpookyswapWorker.sol",SWC-114-Transaction Order Dependence
DAppSCAN-source/contracts/QuillAudits-Amplify_Child_Token_Smart_Contract/contracts-31526ea5e5c5a1c308d0065aab1f57ec8d765fc6/AMPTChild.sol,SWC-108-State Variable Default Visibility
DAppSCAN-source/contracts/consensys-Brickblock/smart-contracts-f1f5b04722b9569e1d4c0b62ac4c490c0a785fd8/contracts/BrickblockAccount.sol,SWC-105-Unprotected Ether Withdrawal
DAppSCAN-source/contracts/consensys-Brickblock/smart-contracts-f1f5b04722b9569e1d4c0b62ac4c490c0a785fd8/contracts/AccessToken.sol,"SWC-101-Integer Overflow and Underflow, SWC-135-Code With No Effects"
DAppSCAN-source/contracts/consensys-Brickblock/smart-contracts-f1f5b04722b9569e1d4c0b62ac4c490c0a785fd8/contracts/ExchangeRateProvider.sol,SWC-135-Code With No Effects
DAppSCAN-source/contracts/Trail_of_Bits-OriginDollar/origin-dollar-81431fd3b2aa4c518ffc389844f9708c00b516f0/contracts/contracts/token/OUSD.sol,"SWC-119-Shadowing State Variables, SWC-101-Integer Overflow and Underflow, SWC-105-Unprotected Ether Withdrawal"
DAppSCAN-source/contracts/Trail_of_Bits-OriginDollar/origin-dollar-81431fd3b2aa4c518ffc389844f9708c00b516f0/contracts/contracts/vault/VaultCore.sol,"SWC-104-Unchecked Call Return Value, SWC-107-Reentrancy"
DAppSCAN-source/contracts/Trail_of_Bits-OriginDollar/origin-dollar-81431fd3b2aa4c518ffc389844f9708c00b516f0/contracts/contracts/vault/VaultAdmin.sol,"SWC-104-Unchecked Call Return Value, SWC-101-Integer Overflow and Underflow"
DAppSCAN-source/contracts/Trail_of_Bits-OriginDollar/origin-dollar-81431fd3b2aa4c518ffc389844f9708c00b516f0/contracts/contracts/oracle/MixOracle.sol,SWC-101-Integer Overflow and Underflow
DAppSCAN-source/contracts/Trail_of_Bits-OriginDollar/origin-dollar-81431fd3b2aa4c518ffc389844f9708c00b516f0/contracts/contracts/strategies/AaveStrategy.sol,"SWC-113-DoS with Failed Call, SWC-105-Unprotected Ether Withdrawal"
DAppSCAN-source/contracts/Trail_of_Bits-OriginDollar/origin-dollar-81431fd3b2aa4c518ffc389844f9708c00b516f0/contracts/contracts/strategies/CompoundStrategy.sol,SWC-104-Unchecked Call Return Value
DAppSCAN-source/contracts/Trail_of_Bits-OriginDollar/origin-dollar-81431fd3b2aa4c518ffc389844f9708c00b516f0/contracts/contracts/governance/Governor.sol,SWC-104-Unchecked Call Return Value
DAppSCAN-source/contracts/Trail_of_Bits-OriginDollar/origin-dollar-81431fd3b2aa4c518ffc389844f9708c00b516f0/contracts/contracts/governance/InitializableGovernable.sol,SWC-135-Code With No Effects
DAppSCAN-source/contracts/Trail_of_Bits-OriginDollar/origin-dollar-81431fd3b2aa4c518ffc389844f9708c00b516f0/contracts/contracts/utils/InitializableAbstractStrategy.sol,SWC-104-Unchecked Call Return Value
DAppSCAN-source/contracts/Hacken-A2DAO/vesting-bd6b23f7d4d6052f8eae6c15ec5d9b6ebd82867f/Staking.sol,SWC-100-Function Default Visibility
DAppSCAN-source/contracts/ImmuneBytes-BonFi(Legendary)-Audit Report/code/Legendary_v9.sol,SWC-103-Floating Pragma
DAppSCAN-source/contracts/PeckShield-PikaPerpV2/PikaPerpV2-4a0965ff90ed099b7e2d3e8dda47cd589ee8e3a2/contracts/perp/PikaPerpV2.sol,SWC-107-Reentrancy
DAppSCAN-source/contracts/PeckShield-PikaPerpV2/PikaPerpV2-4a0965ff90ed099b7e2d3e8dda47cd589ee8e3a2/contracts/staking/PikaStaking.sol,SWC-135-Code With No Effects
DAppSCAN-source/contracts/QuillAudits-Pickle Finance-All Strategies/protocol-9b0f330a16bc35c964211feae3b335ab398c01b6/strategy-cmpd-dai-v1.sol,SWC-128-DoS With Block Gas Limit
DAppSCAN-source/contracts/QuillAudits-Pickle Finance-All Strategies/protocol-9b0f330a16bc35c964211feae3b335ab398c01b6/crv-locker.sol,SWC-131-Presence of unused variables
DAppSCAN-source/contracts/Iosiro-Synthetix Sargas Release Smart Contract Audit/synthetix-fa160ff7d78cc22cd289d7c512e98195c40768f7/CollateralState.sol,SWC-135-Code With No Effects
DAppSCAN-source/contracts/Hacken-Kyber Network-V1/dao_sc-616906abeed505f8d29186e147eb6736a914f49a/EpochVotingPowerStrategy.sol,"SWC-128-DoS With Block Gas Limit, SWC-126-Insufficient Gas Griefing"
DAppSCAN-source/contracts/QuillAudits-Catharsis Smart Contract/catharsis-vesting-22d1bb2e234b79b10c33a4ec76ce2a98d2825364/contracts/Vesting.sol,"SWC-103-Floating Pragma, SWC-135-Code With No Effects"
"DAppSCAN-source/contracts/Inspex-Tokens, Farm & Shop/-SpeedStar-Audit-3e39d7acf9c1aa9f3a5511c161c2035ba7d6bc1f/contracts/farm/Staking.sol",SWC-107-Reentrancy
DAppSCAN-source/contracts/QuillAudits-BscDragon Smart Contract/bridgeToken-9636c155e8fcfff5cda8b609a77c7d4527b5b402/bridgeToken.sol,"SWC-103-Floating Pragma, SWC-100-Function Default Visibility, SWC-135-Code With No Effects"
DAppSCAN-source/contracts/Hacken-Seedefi Fund/code/InitializableERC20.sol,"SWC-100-Function Default Visibility, SWC-102-Outdated Compiler Version"
DAppSCAN-source/contracts/Trail_of_Bits-aztec/AZTEC-c3f49df54849cd2e91a9ba4937d895179e7c283d/packages/protocol/contracts/MultiSig/MultiSigWalletWithTimeLock.sol,SWC-101-Integer Overflow and Underflow
DAppSCAN-source/contracts/Trail_of_Bits-aztec/AZTEC-c3f49df54849cd2e91a9ba4937d895179e7c283d/packages/protocol/contracts/ERC1724/base/ZkAssetBase.sol,SWC-121-Missing Protection against Signature Replay Attacks
DAppSCAN-source/contracts/Runtime_Vеrification-Element_Finance_Governance_Security_Audit_Report/council-3d751c959b42573c78ccd0bccbc80424bf6d9a90/contracts/CoreVoting.sol,SWC-107-Reentrancy
DAppSCAN-source/contracts/Runtime_Vеrification-Element_Finance_Governance_Security_Audit_Report/council-3d751c959b42573c78ccd0bccbc80424bf6d9a90/contracts/libraries/History.sol,"SWC-128-DoS With Block Gas Limit, SWC-101-Integer Overflow and Underflow"
DAppSCAN-source/contracts/Runtime_Vеrification-Element_Finance_Governance_Security_Audit_Report/council-3d751c959b42573c78ccd0bccbc80424bf6d9a90/contracts/features/Treasury.sol,SWC-104-Unchecked Call Return Value
DAppSCAN-source/contracts/Chainsulting-DIA-project1/code/yield.sol,"SWC-103-Floating Pragma, SWC-128-DoS With Block Gas Limit, SWC-108-State Variable Default Visibility"
DAppSCAN-source/contracts/openzeppelin-Origin_Dollar/origin-dollar-bf4ff28d5944ecc277e66294fd2c702fee5cd58b/contracts/contracts/oracle/OracleRouter.sol,SWC-101-Integer Overflow and Underflow
DAppSCAN-source/contracts/PeckShield-LuckyToken/Lucky-Token-c9deec551edaa18f8419bbda5fca48776f191e80/contracts/LuckyToken.sol,SWC-135-Code With No Effects
DAppSCAN-source/contracts/QuillAudits-Lido-Lido Protocol/lido-dao-801d3e854efb33ff33a59fe51187e187047a6be2/contracts/0.4.24/Lido.sol,SWC-135-Code With No Effects
DAppSCAN-source/contracts/QuillAudits-Lido-Lido Protocol/lido-dao-801d3e854efb33ff33a59fe51187e187047a6be2/contracts/0.8.9/LidoMevTxFeeVault.sol,SWC-105-Unprotected Ether Withdrawal
DAppSCAN-source/contracts/ImmuneBytes-Pluteus-Final Audit Report/code/Pluteus (1).sol,SWC-129-Typographical Error
DAppSCAN-source/contracts/PeckShield-CryptoHeroes/cryptoheroes-6cb0eaf8c88fdaab89d2b4c83535a189c7793001/CryptoHeroesUniverse.sol,SWC-107-Reentrancy
DAppSCAN-source/contracts/consensys-PoolTogether_Sushi_and_Yearn_V2_Yield_Sources/pooltogether-yearnv2-yield-source-a34857f1555908a6263d2ebd189f0cb40e1858da/contracts/yield-source/YearnV2YieldSource.sol,SWC-107-Reentrancy
DAppSCAN-source/contracts/openzeppelin-1inch_Limit_Order_Protocol/limit-order-protocol-4d94eea25e4dac6271bfd703096a5c4a4d899b4a/ChainlinkCalculator.sol,SWC-135-Code With No Effects
DAppSCAN-source/contracts/ImmuneBytes-Bird Money-Final Audit Report/bird-farm-contracts-dfd2502b73c8f54c9081682c3eb070fcd3c00629/contracts/MasterChef.sol,SWC-107-Reentrancy
DAppSCAN-source/contracts/Iosiro-Cloudbric Crowdsale Smart Contract Audit/Cloudbric-Contracts-b0fbefab3de80718ca2b9e3b4d16a97817b7018b/Cloudbric.sol,SWC-108-State Variable Default Visibility
DAppSCAN-source/contracts/Iosiro-Cloudbric Crowdsale Smart Contract Audit/Cloudbric-Contracts-b0fbefab3de80718ca2b9e3b4d16a97817b7018b/CloudbricSale.sol,SWC-108-State Variable Default Visibility
DAppSCAN-source/contracts/HAECHI_AUDIT-Badger/badger-system-537ef9c44196893cb9760beca2dcc501952e9a4a/Controller.sol,SWC-131-Presence of unused variables
"DAppSCAN-source/contracts/Iosiro-Nexus Mutual Stacked Risk, On-chain MCR, and Swap Operator Smart Contract Audit/smart-contracts-60efdf64f2198050f7e6fcec57548d40e4f8598f/contracts/modules/cover/Quotation.sol",SWC-134-Message call with hardcoded gas amount
DAppSCAN-source/contracts/Solidified-Aztec Lido Bridge/aztec-connect-bridges-d5aca13d4d0a17b21eeddf77f49f4c6613461fb0/src/bridges/lido/LidoBridge.sol,SWC-104-Unchecked Call Return Value
DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/credit/CreditFilter.sol,SWC-135-Code With No Effects
DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/credit/CreditManager.sol,"SWC-101-Integer Overflow and Underflow, SWC-124-Write to Arbitrary Storage Location"
DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/adapters/UniswapV3.sol,"SWC-124-Write to Arbitrary Storage Location, SWC-107-Reentrancy"
DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/adapters/UniswapV2.sol,SWC-107-Reentrancy
DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/adapters/YearnV2.sol,"SWC-107-Reentrancy, SWC-135-Code With No Effects"
DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/adapters/CurveV1.sol,"SWC-107-Reentrancy, SWC-135-Code With No Effects"
DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/libraries/data/Types.sol,SWC-135-Code With No Effects
DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/integrations/yearn/YearnPriceFeed.sol,SWC-135-Code With No Effects
DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/core/DataCompressor.sol,SWC-135-Code With No Effects
DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/core/WETHGateway.sol,SWC-107-Reentrancy
DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/core/ContractsRegister.sol,SWC-108-State Variable Default Visibility
DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/tokens/GearNFT.sol,SWC-135-Code With No Effects
DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/tokens/GearToken.sol,SWC-135-Code With No Effects
DAppSCAN-source/contracts/QuillAudits-GearBox Protocol-GearBox Protocol/gearbox-contracts-0ac33ba87212ce056ac6b6357ad74161d417158a/contracts/pool/PoolService.sol,"SWC-101-Integer Overflow and Underflow, SWC-107-Reentrancy"
DAppSCAN-source/contracts/ImmuneBytes-LeadWallet Audit Report/LEAD-Stake-DApp-Backend-298d3157c32147bf5432b376e39b436381d5e8e8/LeadStake.sol,SWC-105-Unprotected Ether Withdrawal
DAppSCAN-source/contracts/ImmuneBytes-LeadWallet Audit Report/LEAD-Stake-DApp-Backend-298d3157c32147bf5432b376e39b436381d5e8e8/ERC20.sol,SWC-105-Unprotected Ether Withdrawal
DAppSCAN-source/contracts/QuillAudits-AliumSwap Smart Contract/alium-swap-periphery-6aff4c5ad4695b77358eae0627c98d72621256bc/contracts/Migrations.sol,SWC-103-Floating Pragma
DAppSCAN-source/contracts/openzeppelin-Fuel_Token/FUEL-Contracts-3717b751bb2fa57ae300776a93ee4d7d7beb2c07/FuelCrowdfund.sol,SWC-104-Unchecked Call Return Value
DAppSCAN-source/contracts/openzeppelin-Fuel_Token/FUEL-Contracts-3717b751bb2fa57ae300776a93ee4d7d7beb2c07/FuelToken.sol,SWC-114-Transaction Order Dependence
DAppSCAN-source/contracts/Hacken-Mafagafo/mafa-contracts-14914a188ec2f9df7e8da8864c7cbfbec351eb47/contracts/Mafacoin.sol,SWC-108-State Variable Default Visibility
DAppSCAN-source/contracts/Chainsulting-DSLA Protocol-project1/Stacktical/DSLA Token Smart Contract/contracts/DSLA/LockupToken.sol,SWC-116-Block values as a proxy for time
DAppSCAN-source/contracts/Chainsulting-DSLA Protocol-project1/Stacktical/DSLA Token Smart Contract/contracts/Crowdsale/Escrow.sol,SWC-110-Assert Violation
DAppSCAN-source/contracts/Ackee_Blockchain-GoodGhosting/goodghosting-protocol-v1-dfda8d5d5990abb7f352bc9358ac950dce1bd677/goodghosting-protocol-v1-dfda8d5d5990abb7f352bc9358ac950dce1bd677/contracts/GoodGhosting.sol,SWC-102-Outdated Compiler Version
DAppSCAN-source/contracts/QuillAudits-B-Cube-B-Cube/b-cube-ico-451e249a7200ea094fdfa1baa1a50cb7b17233f2/contracts/Treasury.sol,SWC-101-Integer Overflow and Underflow
DAppSCAN-source/contracts/Coinspect-Incognito Audit/bridge-eth-4879219669a38d601265582f815596b6775855b6/bridge/contracts/transparentUpgraded.sol,SWC-100-Function Default Visibility
DAppSCAN-source/contracts/Coinspect-Incognito Audit/bridge-eth-4879219669a38d601265582f815596b6775855b6/bridge/contracts/vault.sol,"SWC-101-Integer Overflow and Underflow, SWC-105-Unprotected Ether Withdrawal, SWC-114-Transaction Order Dependence"
DAppSCAN-source/contracts/Coinspect-Incognito Audit/bridge-eth-4879219669a38d601265582f815596b6775855b6/bridge/contracts/incognito_proxy.sol,SWC-102-Outdated Compiler Version
DAppSCAN-source/contracts/PeckShield-HoneyFarm1.01/honeyfarm-contracts-c6bc0f0dc8cebe06c9dde3e7967945877b9bc5da/MasterChef.sol,SWC-135-Code With No Effects
DAppSCAN-source/contracts/PeckShield-AirSwap/airswap-protocols-ac62b7109974d9069ff6bc153bc9660acc4e144f/source/staking/contracts/Staking.sol,SWC-131-Presence of unused variables
DAppSCAN-source/contracts/PeckShield-AirSwap/airswap-protocols-b87d292aaf6e28ede564b7ea28ece39219994607/source/swap/contracts/Swap.sol,SWC-113-DoS with Failed Call
DAppSCAN-source/contracts/PeckShield-AirSwap/airswap-protocols-b87d292aaf6e28ede564b7ea28ece39219994607/source/wrapper/contracts/Wrapper.sol,SWC-104-Unchecked Call Return Value
DAppSCAN-source/contracts/ImmuneBytes-BonFi(Liquidity)-Final Audit Report/code/Liquidity_v9(1).sol,SWC-103-Floating Pragma
DAppSCAN-source/contracts/QuillAudits-Pickle Finance-Strategy-Curve-scrv-v4_1/protocol-master/strategy-curve-scrv-v4_1.sol,SWC-114-Transaction Order Dependence
DAppSCAN-source/contracts/QuillAudits-Checkdot Smart Contract _New - QuillAudits/CheckDotPrivateSaleContract-84237ce510704d2761d4b88167686be2ac5ad807/contracts/CheckDotPrivateSale.sol,SWC-103-Floating Pragma
DAppSCAN-source/contracts/Runtime_Vеrification-Tracer_Perpetual_Pools_V2/vesting-a02cbd5e73e629b5d80c0af0202a3ee6f18d0216/contracts/Vesting.sol,SWC-114-Transaction Order Dependence
DAppSCAN-source/contracts/Runtime_Vеrification-Tracer_Perpetual_Pools_V2/perpetual-pools-contracts-846bbf62652d7c83aee1cf3766275c4d08b00c8a/contracts/implementation/PoolCommitter.sol,"SWC-135-Code With No Effects, SWC-128-DoS With Block Gas Limit, SWC-114-Transaction Order Dependence"
DAppSCAN-source/contracts/Runtime_Vеrification-Tracer_Perpetual_Pools_V2/perpetual-pools-contracts-846bbf62652d7c83aee1cf3766275c4d08b00c8a/contracts/implementation/SMAOracle.sol,"SWC-131-Presence of unused variables, SWC-135-Code With No Effects"
DAppSCAN-source/contracts/openzeppelin-Decentraland_MANA_Token/mana-a13905356378cc0153dd3c2153c8ceae6400970d/MANACrowdsale.sol,SWC-135-Code With No Effects
DAppSCAN-source/contracts/openzeppelin-Decentraland_MANA_Token/mana-a13905356378cc0153dd3c2153c8ceae6400970d/BurnableToken.sol,SWC-114-Transaction Order Dependence
